time,open,high,low,close,volumefrom,volumeto,fiat
2021-09-29 03:00:00,41728.43,42251.09,41648.86,42202.24,1131.46,47483824.97,USD
2021-09-29 04:00:00,42202.24,42467.76,42157.64,42262.73,984.02,41655816.0,USD
2021-09-29 05:00:00,42262.73,42307.98,42029.84,42305.61,532.93,22483601.42,USD
2021-09-29 06:00:00,42305.61,42466.55,42152.04,42463.31,523.41,22134714.86,USD
2021-09-29 07:00:00,42463.31,42496.56,42364.4,42460.64,586.89,24903784.2,USD
2021-09-29 08:00:00,42460.64,42482.94,42224.56,42383.62,667.63,28273648.5,USD
2021-09-29 09:00:00,42383.62,42383.62,42145.71,42269.14,816.34,34491753.82,USD
2021-09-29 10:00:00,42269.14,42501.55,42166.3,42456.79,1004.73,42577359.73,USD
2021-09-29 11:00:00,42456.79,42468.26,42249.37,42409.32,970.91,41117012.17,USD
2021-09-29 12:00:00,42409.32,42603.18,41893.85,42058.13,1768.2,74589229.54,USD
2021-09-29 13:00:00,42058.13,42184.57,41919.54,42157.72,1491.12,62717240.91,USD
2021-09-29 14:00:00,42157.72,42269.01,42059.91,42217.61,977.28,41218251.54,USD
2021-09-29 15:00:00,42217.61,42251.06,41636.12,41697.28,1392.17,58314292.68,USD
2021-09-29 16:00:00,41697.28,41822.85,41432.72,41511.39,1135.33,47207011.78,USD
2021-09-29 17:00:00,41511.39,41597.18,41216.87,41230.51,988.01,40955043.6,USD
2021-09-29 18:00:00,41230.51,41469.72,41073.21,41317.25,1363.78,56283710.93,USD
2021-09-29 19:00:00,41317.25,41504.37,41161.29,41205.14,1091.65,45085184.87,USD
2021-09-29 20:00:00,41205.14,41260.96,40917.73,41134.24,1922.02,78895199.63,USD
2021-09-29 21:00:00,41134.24,41298.16,40979.89,41247.96,1029.57,42379333.77,USD
2021-09-29 22:00:00,41247.96,41466.92,41096.83,41379.12,861.59,35565957.4,USD
2021-09-29 23:00:00,41379.12,41570.92,41314.49,41539.43,593.28,24586301.29,USD
2021-09-30 00:00:00,41539.43,42406.74,41436.79,42341.05,1767.45,74010367.75,USD
2021-09-30 01:00:00,42341.05,43173.86,42268.35,42975.37,2526.22,108162313.01,USD
2021-09-30 02:00:00,42975.37,43412.84,42934.07,43408.76,1419.34,61176399.75,USD
2021-09-30 03:00:00,43408.76,43695.12,43165.32,43621.17,1810.78,78602776.77,USD
2021-09-30 04:00:00,43621.17,43840.19,43459.12,43519.59,1151.02,50219323.73,USD
2021-09-30 05:00:00,43519.59,43709.59,43459.46,43523.72,1029.85,44885234.68,USD
2021-09-30 06:00:00,43523.72,43669.98,43379.91,43388.34,829.34,36134158.95,USD
2021-09-30 07:00:00,43388.34,43448.97,43232.52,43305.66,1019.58,44204583.59,USD
2021-09-30 08:00:00,43305.66,43437.97,42819.71,43077.47,1624.0,69996281.84,USD
2021-09-30 09:00:00,43077.47,43294.76,42997.42,43156.41,773.56,33382583.12,USD
2021-09-30 10:00:00,43156.41,43295.32,42739.74,42813.97,1106.78,47640095.54,USD
2021-09-30 11:00:00,42813.97,43132.53,42793.85,43071.92,763.7,32841400.45,USD
2021-09-30 12:00:00,43071.92,43764.13,43025.73,43428.02,2170.8,94209069.21,USD
2021-09-30 13:00:00,43428.02,43582.58,43110.67,43119.85,1522.56,65966477.1,USD
2021-09-30 14:00:00,43119.85,43194.54,42861.2,43108.6,1471.68,63337829.5,USD
2021-09-30 15:00:00,43108.6,43479.25,42959.05,43151.04,1589.13,68697138.93,USD
2021-09-30 16:00:00,43151.04,43217.02,42848.13,42951.35,1373.69,59051540.37,USD
2021-09-30 17:00:00,42951.35,43401.79,42942.44,43343.3,2029.54,87622422.04,USD
2021-09-30 18:00:00,43343.3,44020.1,43276.1,44003.58,2820.99,123309701.07,USD
2021-09-30 19:00:00,44003.58,44106.6,43559.91,43559.91,1578.43,69213759.23,USD
2021-09-30 20:00:00,43559.91,43769.68,43127.63,43429.62,1507.59,65583150.79,USD
2021-09-30 21:00:00,43429.62,43781.47,43392.86,43758.64,659.59,28734055.56,USD
2021-09-30 22:00:00,43758.64,43910.1,43655.76,43756.87,689.44,30174853.16,USD
2021-09-30 23:00:00,43756.87,43900.83,43607.63,43829.34,749.91,32826428.64,USD
2021-10-01 00:00:00,43829.34,44049.0,43693.35,43715.41,1275.91,56002550.0,USD
2021-10-01 01:00:00,43715.41,43800.89,43437.14,43751.77,1245.37,54306059.71,USD
2021-10-01 02:00:00,43751.77,43798.67,43304.82,43386.62,942.65,41012490.99,USD
2021-10-01 03:00:00,43386.62,43678.23,43373.24,43642.18,738.83,32165811.16,USD
2021-10-01 04:00:00,43642.18,43709.87,43486.37,43630.94,403.52,17593417.27,USD
2021-10-01 05:00:00,43630.94,43905.34,43539.77,43863.54,843.83,36959853.43,USD
2021-10-01 06:00:00,43863.54,44047.25,43749.21,44007.45,895.8,39350787.97,USD
2021-10-01 07:00:00,44007.45,44827.92,43938.14,44811.17,2737.25,121858602.01,USD
2021-10-01 08:00:00,44811.17,44971.71,44748.23,44956.77,1586.87,71194568.33,USD
2021-10-01 09:00:00,44956.77,45012.07,44805.26,44915.97,936.13,42063675.18,USD
2021-10-01 10:00:00,44915.97,47552.4,44869.68,47111.03,11227.63,523940329.91,USD
2021-10-01 11:00:00,47111.03,47758.05,46980.97,47511.04,4644.39,219905701.72,USD
2021-10-01 12:00:00,47511.04,47889.06,47175.79,47228.84,3668.13,174261459.97,USD
2021-10-01 13:00:00,47228.84,47384.67,46992.45,47001.95,2189.91,103387129.29,USD
2021-10-01 14:00:00,47001.95,47348.89,46774.73,47142.51,3740.75,176039008.04,USD
2021-10-01 15:00:00,47142.51,47482.26,47071.73,47371.72,2431.18,115045661.52,USD
2021-10-01 16:00:00,47371.72,47855.51,47272.48,47584.21,2894.29,137551898.97,USD
2021-10-01 17:00:00,47584.21,47706.41,47438.82,47644.04,1163.18,55312868.81,USD
2021-10-01 18:00:00,47644.04,47919.71,47493.42,47748.37,2221.25,105997166.08,USD
2021-10-01 19:00:00,47748.37,48100.32,47739.72,48038.47,2225.09,106705620.33,USD
2021-10-01 20:00:00,48038.47,48193.94,47771.72,48159.37,1588.46,76237326.96,USD
2021-10-01 21:00:00,48159.37,48453.74,48129.95,48374.06,1699.24,82071406.81,USD
2021-10-01 22:00:00,48374.06,48470.13,47765.96,48017.29,1593.88,76720472.2,USD
2021-10-01 23:00:00,48017.29,48180.7,47957.88,48164.35,684.42,32891703.64,USD
2021-10-02 00:00:00,48164.35,48244.05,47644.43,47830.28,1445.0,69209979.38,USD
2021-10-02 01:00:00,47830.28,48108.48,47726.76,47759.78,1039.82,49791494.54,USD
2021-10-02 02:00:00,47759.78,47886.65,47685.15,47729.66,634.64,30314868.07,USD
2021-10-02 03:00:00,47729.66,47786.83,47480.67,47540.23,616.91,29377770.22,USD
2021-10-02 04:00:00,47540.23,47708.39,47468.49,47598.32,499.35,23762629.03,USD
2021-10-02 05:00:00,47598.32,47829.66,47554.55,47772.61,694.33,33161846.46,USD
2021-10-02 06:00:00,47772.61,47920.31,47707.09,47835.01,388.2,18558593.07,USD
2021-10-02 07:00:00,47835.01,47884.49,47741.78,47764.64,278.77,13331453.75,USD
2021-10-02 08:00:00,47764.64,47780.21,47552.78,47759.57,379.97,18105873.13,USD
2021-10-02 09:00:00,47759.57,47909.9,47711.28,47735.87,363.07,17355524.42,USD
2021-10-02 10:00:00,47735.87,47790.02,47579.53,47636.24,466.23,22224301.28,USD
2021-10-02 11:00:00,47636.24,47757.49,47531.16,47719.73,340.13,16203307.26,USD
2021-10-02 12:00:00,47719.73,47804.39,47657.98,47757.67,443.09,21158405.53,USD
2021-10-02 13:00:00,47757.67,48347.69,47688.65,47859.95,1428.22,68437928.68,USD
2021-10-02 14:00:00,47859.95,48129.12,47834.89,48044.46,843.75,40502411.54,USD
2021-10-02 15:00:00,48044.46,48072.58,47851.36,47866.21,612.19,29352222.19,USD
2021-10-02 16:00:00,47866.21,48033.63,47692.31,48028.01,867.8,41536614.16,USD
2021-10-02 17:00:00,48028.01,48074.84,47868.05,47910.22,632.32,30325675.93,USD
2021-10-02 18:00:00,47910.22,47943.41,47770.2,47896.63,643.73,30814696.06,USD
2021-10-02 19:00:00,47896.63,48275.54,47896.63,48260.5,881.29,42431359.51,USD
2021-10-02 20:00:00,48260.5,48271.71,47918.08,48021.93,535.97,25758127.33,USD
2021-10-02 21:00:00,48021.93,48188.95,48021.93,48156.23,351.12,16892686.9,USD
2021-10-02 22:00:00,48156.23,48288.76,48087.14,48087.25,736.72,35496957.93,USD
2021-10-02 23:00:00,48087.25,48190.2,47535.0,47669.02,939.58,44917457.99,USD
2021-10-03 00:00:00,47669.02,47821.3,47137.07,47309.44,1704.46,80845122.16,USD
2021-10-03 01:00:00,47309.44,47632.02,47264.65,47557.04,730.36,34629968.38,USD
2021-10-03 02:00:00,47557.04,47774.71,47529.19,47655.0,490.94,23406151.41,USD
2021-10-03 03:00:00,47655.0,47968.09,47582.53,47923.49,503.12,24020067.7,USD
2021-10-03 04:00:00,47923.49,47974.67,47839.73,47923.32,321.75,15412193.54,USD
2021-10-03 05:00:00,47923.32,48122.41,47899.61,48020.9,511.76,24587419.61,USD
2021-10-03 06:00:00,48020.9,48077.71,47940.25,48007.69,307.51,14761996.36,USD
2021-10-03 07:00:00,48007.69,48009.1,47852.59,47920.59,281.72,13502259.84,USD
2021-10-03 08:00:00,47920.59,48001.91,47859.42,47860.86,281.85,13514030.52,USD
2021-10-03 09:00:00,47860.86,47889.53,47665.41,47840.94,389.03,18590774.19,USD
2021-10-03 10:00:00,47840.94,47972.95,47781.51,47831.96,252.2,12078527.54,USD
2021-10-03 11:00:00,47831.96,48061.8,47818.7,48009.01,340.2,16328702.98,USD
2021-10-03 12:00:00,48009.01,48108.23,47862.41,48003.13,368.43,17686421.42,USD
2021-10-03 13:00:00,48003.13,48173.65,47887.49,48087.18,583.42,28036327.71,USD
2021-10-03 14:00:00,48087.18,48131.36,47934.82,47984.27,363.87,17472013.74,USD
2021-10-03 15:00:00,47984.27,48045.52,47849.58,47909.0,440.95,21137775.25,USD
2021-10-03 16:00:00,47909.0,48091.69,47870.03,48069.83,571.57,27429283.26,USD
2021-10-03 17:00:00,48069.83,49179.35,47991.07,48929.98,2958.9,144160618.45,USD
2021-10-03 18:00:00,48929.98,49185.34,48599.7,48871.04,1589.62,77792883.45,USD
2021-10-03 19:00:00,48871.04,48983.43,48768.96,48827.04,773.43,37825041.93,USD
2021-10-03 20:00:00,48827.04,48850.59,48449.57,48465.29,907.55,44183829.62,USD
2021-10-03 21:00:00,48465.29,48480.15,47658.41,47791.09,1955.11,93849502.15,USD
2021-10-03 22:00:00,47791.09,48215.02,47743.73,48015.73,1062.11,51043166.61,USD
2021-10-03 23:00:00,48015.73,48341.4,47920.9,48234.05,898.97,43312766.41,USD
2021-10-04 00:00:00,48234.05,48307.1,47893.69,47915.57,979.76,47130046.89,USD
2021-10-04 01:00:00,47915.57,48190.13,47777.28,47831.82,710.45,34057676.07,USD
2021-10-04 02:00:00,47831.82,47902.34,47623.96,47707.66,916.37,43759293.63,USD
2021-10-04 03:00:00,47707.66,47801.79,47424.46,47504.86,1055.77,50250695.62,USD
2021-10-04 04:00:00,47504.86,47854.95,47281.4,47785.02,940.23,44731580.37,USD
2021-10-04 05:00:00,47785.02,47887.63,47754.71,47813.74,386.95,18504545.67,USD
2021-10-04 06:00:00,47813.74,47845.5,47591.29,47752.03,589.02,28101153.22,USD
2021-10-04 07:00:00,47752.03,47867.24,47633.29,47866.87,514.24,24558286.38,USD
2021-10-04 08:00:00,47866.87,47967.64,47512.81,47668.68,790.56,37729344.68,USD
2021-10-04 09:00:00,47668.68,47771.11,47559.29,47744.04,454.28,21656055.86,USD
2021-10-04 10:00:00,47744.04,47769.89,47532.81,47665.79,441.39,21021620.95,USD
2021-10-04 11:00:00,47665.79,47698.93,47405.0,47609.03,764.94,36370333.71,USD
2021-10-04 12:00:00,47609.03,47830.25,47497.14,47748.4,564.5,26928983.05,USD
2021-10-04 13:00:00,47748.4,48145.17,47725.05,48140.81,1278.69,61223293.71,USD
2021-10-04 14:00:00,48140.81,48483.6,47292.16,47441.68,3263.36,156348663.07,USD
2021-10-04 15:00:00,47441.68,47731.54,46944.28,47727.87,2842.8,134567074.52,USD
2021-10-04 16:00:00,47727.87,48866.8,47724.4,48612.25,3496.21,169545206.88,USD
2021-10-04 17:00:00,48612.25,49446.94,48291.49,49305.52,3294.26,161360660.27,USD
2021-10-04 18:00:00,49305.52,49501.21,49054.47,49329.51,2811.63,138638538.18,USD
2021-10-04 19:00:00,49329.51,49461.9,48916.61,49394.21,2358.19,115917264.34,USD
2021-10-04 20:00:00,49394.21,49483.06,49008.79,49012.04,2171.72,106849905.32,USD
2021-10-04 21:00:00,49012.04,49133.42,48589.68,48934.35,1438.26,70344785.7,USD
2021-10-04 22:00:00,48934.35,49029.49,48742.22,48945.21,962.3,47045311.57,USD
2021-10-04 23:00:00,48945.21,49452.83,48922.63,49276.91,1368.12,67387205.56,USD
2021-10-05 00:00:00,49276.91,49774.06,49087.72,49536.59,2249.61,111378598.81,USD
2021-10-05 01:00:00,49536.59,49600.81,49201.48,49278.91,892.98,44073205.9,USD
2021-10-05 02:00:00,49278.91,49397.91,49088.2,49343.94,626.73,30864435.25,USD
2021-10-05 03:00:00,49343.94,49499.03,49165.64,49315.42,649.04,32012716.44,USD
2021-10-05 04:00:00,49315.42,49338.99,49121.53,49175.13,500.03,24619640.23,USD
2021-10-05 05:00:00,49175.13,49431.29,49159.19,49349.61,600.3,29603107.49,USD
2021-10-05 06:00:00,49349.61,49486.91,49287.87,49338.75,584.48,28867621.9,USD
2021-10-05 07:00:00,49338.75,49682.59,49286.33,49502.65,827.96,41006037.02,USD
2021-10-05 08:00:00,49502.65,49949.37,49421.63,49930.65,1813.74,90243710.37,USD
2021-10-05 09:00:00,49930.65,50305.75,49668.74,50293.84,3434.35,171804089.04,USD
2021-10-05 10:00:00,50293.84,50354.61,49881.78,50013.53,1352.59,67869049.22,USD
2021-10-05 11:00:00,50013.53,50142.28,49821.64,49908.79,1033.0,51655744.56,USD
2021-10-05 12:00:00,49908.79,50123.48,49798.14,50014.03,1161.81,58036510.77,USD
2021-10-05 13:00:00,50014.03,50318.8,49813.18,50234.99,1677.49,84030585.96,USD
2021-10-05 14:00:00,50234.99,50363.8,49631.07,49881.31,2484.7,124252127.5,USD
2021-10-05 15:00:00,49881.31,50200.3,49735.33,49809.76,1909.61,95395940.92,USD
2021-10-05 16:00:00,49809.76,50127.95,49687.95,50122.66,1437.85,71790542.15,USD
2021-10-05 17:00:00,50122.66,50231.7,49994.97,50169.37,1382.39,69313285.33,USD
2021-10-05 18:00:00,50169.37,50747.27,50167.33,50643.1,2965.2,149755463.08,USD
2021-10-05 19:00:00,50643.1,51320.44,50606.27,51203.68,3689.29,188007536.35,USD
2021-10-05 20:00:00,51203.68,51778.59,51172.78,51446.16,4522.44,232600518.45,USD
2021-10-05 21:00:00,51446.16,51885.03,51335.13,51762.08,1935.02,99889096.72,USD
2021-10-05 22:00:00,51762.08,51783.12,51361.5,51378.73,1971.86,101515511.52,USD
2021-10-05 23:00:00,51378.73,51635.81,51375.91,51504.27,985.43,50787085.19,USD
2021-10-06 00:00:00,51504.27,51521.8,51237.35,51339.06,1212.4,62251760.13,USD
2021-10-06 01:00:00,51339.06,51349.05,50939.38,51309.29,1581.6,80940161.96,USD
2021-10-06 02:00:00,51309.29,51619.16,51206.01,51591.83,991.31,50971128.43,USD
2021-10-06 03:00:00,51591.83,51620.71,51344.29,51559.97,814.18,41944858.78,USD
2021-10-06 04:00:00,51559.97,51609.54,51264.75,51345.44,1002.62,51553479.89,USD
2021-10-06 05:00:00,51345.44,51803.83,51224.39,51553.38,1382.5,71224127.48,USD
2021-10-06 06:00:00,51553.38,51745.26,51493.24,51552.65,903.74,46651986.79,USD
2021-10-06 07:00:00,51552.65,51585.34,51250.28,51477.84,1353.09,69592488.68,USD
2021-10-06 08:00:00,51477.84,51513.77,50480.58,50717.41,3358.63,170970318.88,USD
2021-10-06 09:00:00,50717.41,50842.56,50439.32,50695.39,1479.3,74863939.55,USD
2021-10-06 10:00:00,50695.39,51473.69,50658.44,51193.82,1688.73,86415343.89,USD
2021-10-06 11:00:00,51193.82,51473.95,51135.06,51342.97,1110.85,57028072.87,USD
2021-10-06 12:00:00,51342.97,52845.31,51308.41,52764.83,5939.31,310606837.02,USD
2021-10-06 13:00:00,52764.83,54634.21,52676.8,53970.87,15477.37,838649035.18,USD
2021-10-06 14:00:00,53970.87,54534.01,53758.78,54498.69,4545.61,246089733.28,USD
2021-10-06 15:00:00,54498.69,55124.18,54289.4,54993.18,4899.33,268187794.33,USD
2021-10-06 16:00:00,54993.18,55043.7,54501.75,54895.61,3122.46,170928178.39,USD
2021-10-06 17:00:00,54895.61,54913.12,54545.93,54601.17,1644.29,89914931.69,USD
2021-10-06 18:00:00,54601.17,55113.08,54522.88,54552.58,1989.14,109063784.39,USD
2021-10-06 19:00:00,54552.58,55101.17,54551.73,55083.89,1975.58,108387579.4,USD
2021-10-06 20:00:00,55083.89,55386.73,54839.68,54934.64,2298.77,126776548.58,USD
2021-10-06 21:00:00,54934.64,55285.08,54916.74,55102.93,1480.57,81568978.35,USD
2021-10-06 22:00:00,55102.93,55247.14,54916.25,55157.99,1251.13,68942226.3,USD
2021-10-06 23:00:00,55157.99,55656.67,55140.12,55345.85,2913.48,161472815.26,USD
2021-10-07 00:00:00,55343.24,55359.77,54533.16,54821.93,2765.09,151876569.06,USD
2021-10-07 01:00:00,54821.93,54916.74,54115.73,54807.56,2225.97,121381517.11,USD
2021-10-07 02:00:00,54807.56,55239.71,54709.5,55094.71,1151.87,63352739.84,USD
2021-10-07 03:00:00,55094.71,55229.32,54610.62,54827.23,1011.64,55595269.19,USD
2021-10-07 04:00:00,54827.23,55241.08,54778.43,55086.43,620.45,34158065.67,USD
2021-10-07 05:00:00,55086.43,55089.65,54604.17,54749.91,878.62,48084712.79,USD
2021-10-07 06:00:00,54749.91,54973.69,54426.43,54545.45,752.12,41114491.37,USD
2021-10-07 07:00:00,54545.45,54819.34,54188.51,54789.43,1323.83,72211590.63,USD
2021-10-07 08:00:00,54789.43,54804.25,54429.97,54558.05,710.93,38805807.68,USD
2021-10-07 09:00:00,54558.05,54564.69,53826.19,54327.5,1923.75,104182275.82,USD
2021-10-07 10:00:00,54327.5,54455.27,53854.39,53949.37,1109.45,60006356.92,USD
2021-10-07 11:00:00,53949.37,54384.09,53888.42,54327.53,1378.76,74656495.33,USD
2021-10-07 12:00:00,54327.53,54375.9,53660.76,54005.49,1908.53,103124635.55,USD
2021-10-07 13:00:00,54005.49,54715.56,53812.0,54591.1,2031.96,110230862.19,USD
2021-10-07 14:00:00,54591.1,54726.91,53391.93,53819.7,3508.62,189984168.95,USD
2021-10-07 15:00:00,53819.7,54223.68,53682.47,53926.24,1614.89,87163594.62,USD
2021-10-07 16:00:00,53926.24,54327.04,53433.23,54171.6,2054.44,110777367.25,USD
2021-10-07 17:00:00,54171.6,54328.4,54051.79,54192.75,1187.11,64343459.25,USD
2021-10-07 18:00:00,54192.75,54244.29,53854.0,53918.93,969.88,52406280.94,USD
2021-10-07 19:00:00,53918.93,54182.3,53880.79,53984.16,899.71,48627121.63,USD
2021-10-07 20:00:00,53984.16,54351.58,53922.62,54189.69,911.41,49357533.76,USD
2021-10-07 21:00:00,54189.69,54541.44,54100.95,54297.99,724.32,39370320.75,USD
2021-10-07 22:00:00,54297.99,54695.4,53783.97,53929.77,1330.87,71994474.27,USD
2021-10-07 23:00:00,53929.77,53977.03,53632.94,53797.21,812.55,43724111.29,USD
2021-10-08 00:00:00,53796.22,54224.5,53747.64,54141.11,668.36,36112869.77,USD
2021-10-08 01:00:00,54141.11,54410.68,54077.31,54317.33,584.53,31716029.59,USD
2021-10-08 02:00:00,54317.33,54433.87,53816.99,53863.81,861.75,46550538.4,USD
2021-10-08 03:00:00,53863.81,53939.71,53723.65,53825.74,565.4,30432119.05,USD
2021-10-08 04:00:00,53825.74,53974.08,53789.02,53895.7,383.76,20681657.06,USD
2021-10-08 05:00:00,53895.7,54185.62,53666.09,54184.68,716.31,38617981.89,USD
2021-10-08 06:00:00,54184.68,54275.13,54024.64,54142.43,474.38,25687245.29,USD
2021-10-08 07:00:00,54142.43,54978.37,54035.12,54823.48,1952.59,106551228.23,USD
2021-10-08 08:00:00,54823.48,56047.91,54777.02,55823.61,3959.08,219843917.17,USD
2021-10-08 09:00:00,55823.61,55903.29,55141.39,55246.06,1918.77,106510999.18,USD
2021-10-08 10:00:00,55246.06,55565.43,55209.35,55498.77,786.01,43542900.76,USD
2021-10-08 11:00:00,55498.77,55601.04,55178.93,55267.78,910.45,50453116.53,USD
2021-10-08 12:00:00,55267.78,55306.01,54557.21,54871.37,2414.07,132578426.08,USD
2021-10-08 13:00:00,54871.37,54917.98,54147.88,54200.94,2387.09,130111837.04,USD
2021-10-08 14:00:00,54200.94,54703.47,54172.13,54603.45,1415.97,77146900.13,USD
2021-10-08 15:00:00,54603.45,54786.92,54056.78,54340.62,1713.23,93149195.99,USD
2021-10-08 16:00:00,54340.62,54513.26,54061.69,54308.07,1197.86,65033438.91,USD
2021-10-08 17:00:00,54308.07,54450.55,54169.73,54311.63,789.8,42866175.53,USD
2021-10-08 18:00:00,54311.63,54660.12,54256.92,54511.64,1071.32,58407356.85,USD
2021-10-08 19:00:00,54511.64,54709.73,54268.92,54700.09,978.21,53362429.38,USD
2021-10-08 20:00:00,54700.09,54781.07,53791.92,53999.13,1287.25,69851451.09,USD
2021-10-08 21:00:00,53999.13,54321.13,53895.92,54191.24,907.98,49087016.71,USD
2021-10-08 22:00:00,54191.24,54257.23,54057.36,54083.28,514.77,27881177.95,USD
2021-10-08 23:00:00,54083.28,54132.51,53796.35,53949.29,668.97,36089859.46,USD
2021-10-09 00:00:00,53949.29,54297.62,53696.32,54261.97,778.09,42077913.79,USD
2021-10-09 01:00:00,54261.97,54312.18,53865.51,54026.19,472.12,25509245.3,USD
2021-10-09 02:00:00,54026.19,54205.09,53872.15,54169.59,375.21,20276248.44,USD
2021-10-09 03:00:00,54169.59,54700.47,54137.13,54585.12,573.04,31234937.74,USD
2021-10-09 04:00:00,54585.12,54739.17,54519.07,54700.12,483.04,26388648.76,USD
2021-10-09 05:00:00,54700.12,54760.98,54432.75,54597.83,560.83,30585246.96,USD
2021-10-09 06:00:00,54597.83,55095.79,54597.83,54852.71,1032.31,56672812.77,USD
2021-10-09 07:00:00,54852.71,55042.29,54736.31,54931.84,493.2,27072558.41,USD
2021-10-09 08:00:00,54931.84,55058.6,54551.48,54742.97,593.66,32525046.84,USD
2021-10-09 09:00:00,54742.97,54919.64,54515.1,54909.68,382.58,20929122.93,USD
2021-10-09 10:00:00,54909.68,54999.88,54597.18,54883.25,405.6,22230546.06,USD
2021-10-09 11:00:00,54883.25,55340.6,54806.57,54815.78,1161.0,63919033.75,USD
2021-10-09 12:00:00,54815.78,55165.27,54815.78,54992.32,597.89,32901789.02,USD
2021-10-09 13:00:00,54992.32,55485.2,54958.7,55247.9,996.71,55068370.56,USD
2021-10-09 14:00:00,55247.9,55320.67,55077.49,55153.35,533.95,29466127.43,USD
2021-10-09 15:00:00,55153.35,55190.48,54910.16,54984.49,801.03,44114345.74,USD
2021-10-09 16:00:00,54984.49,55135.65,54705.61,54821.88,812.22,44590605.37,USD
2021-10-09 17:00:00,54821.88,54958.94,54759.13,54914.06,504.81,27702539.17,USD
2021-10-09 18:00:00,54914.06,55117.0,54770.65,54909.94,583.3,32021635.99,USD
2021-10-09 19:00:00,54909.94,54972.16,54625.07,54671.37,366.08,20056183.12,USD
2021-10-09 20:00:00,54671.37,54673.3,54355.05,54673.11,811.11,44188528.11,USD
2021-10-09 21:00:00,54673.11,54872.83,54576.22,54866.54,290.8,15915716.72,USD
2021-10-09 22:00:00,54866.54,54987.8,54792.77,54914.51,304.41,16704146.24,USD
2021-10-09 23:00:00,54914.51,55178.23,54842.28,54968.04,680.96,37455889.4,USD
2021-10-10 00:00:00,54968.04,55202.39,54841.5,54938.48,608.71,33489001.05,USD
2021-10-10 01:00:00,54938.48,54965.23,54420.04,54424.52,1123.1,61288081.55,USD
2021-10-10 02:00:00,54424.52,54755.1,54131.52,54659.32,801.04,43626037.15,USD
2021-10-10 03:00:00,54659.32,55158.99,54602.78,55051.46,957.4,52621071.59,USD
2021-10-10 04:00:00,55051.46,55967.99,54870.55,55874.98,2153.5,119434094.59,USD
2021-10-10 05:00:00,55874.98,56041.45,55409.73,55645.72,1306.35,72840176.62,USD
2021-10-10 06:00:00,55645.72,55829.74,55522.83,55621.55,564.55,31423519.29,USD
2021-10-10 07:00:00,55621.55,55776.43,55451.39,55677.97,495.22,27542440.19,USD
2021-10-10 08:00:00,55677.97,55915.36,55536.87,55583.19,418.62,23322591.76,USD
2021-10-10 09:00:00,55583.19,55597.83,54837.51,54995.4,1355.66,74693550.4,USD
2021-10-10 10:00:00,54995.4,55166.2,54732.78,55040.05,380.03,20893779.55,USD
2021-10-10 11:00:00,55040.05,55318.84,54840.43,55175.51,293.65,16171961.82,USD
2021-10-10 12:00:00,55175.51,55206.79,54775.52,54959.38,372.97,20501885.73,USD
2021-10-10 13:00:00,54959.38,55325.79,54679.54,55249.92,756.04,41655814.76,USD
2021-10-10 14:00:00,55249.92,55463.93,55154.43,55167.79,599.73,33168957.67,USD
2021-10-10 15:00:00,55167.79,55549.88,55016.43,55400.58,535.74,29645096.35,USD
2021-10-10 16:00:00,55400.58,55487.56,55199.39,55485.96,567.58,31409317.2,USD
2021-10-10 17:00:00,55485.96,55493.32,55036.31,55354.07,605.44,33419150.41,USD
2021-10-10 18:00:00,55354.07,55391.63,55035.57,55341.78,524.3,28953488.66,USD
2021-10-10 19:00:00,55341.78,55542.1,55266.4,55490.67,485.32,26890460.06,USD
2021-10-10 20:00:00,55490.67,56473.63,55111.58,55439.77,4162.12,232262611.61,USD
2021-10-10 21:00:00,55439.77,55443.66,54489.04,54834.87,2014.87,110602026.56,USD
2021-10-10 22:00:00,54834.87,54965.58,54601.9,54938.02,1079.94,59142425.67,USD
2021-10-10 23:00:00,54938.02,54957.05,54393.1,54700.24,933.1,51003885.71,USD
2021-10-11 00:00:00,54700.24,55182.02,54448.68,55152.88,1063.38,58267396.01,USD
2021-10-11 01:00:00,55152.88,55645.48,55099.66,55356.66,1057.19,58610875.78,USD
2021-10-11 02:00:00,55356.66,55819.32,55317.43,55815.98,683.75,37957379.5,USD
2021-10-11 03:00:00,55815.98,56719.86,55694.57,56513.3,2821.7,158639320.89,USD
2021-10-11 04:00:00,56513.3,56712.25,56372.31,56461.4,1050.36,59402404.49,USD
2021-10-11 05:00:00,56461.4,56588.12,56175.0,56530.18,753.94,42534387.24,USD
2021-10-11 06:00:00,56530.18,56740.85,56496.88,56687.48,1281.66,72584515.42,USD
2021-10-11 07:00:00,56687.48,57003.92,56574.98,56801.7,2164.47,122900932.91,USD
2021-10-11 08:00:00,56801.7,56866.55,56325.0,56576.59,967.16,54717016.35,USD
2021-10-11 09:00:00,56576.59,56754.02,56421.42,56512.94,650.86,36828846.42,USD
2021-10-11 10:00:00,56512.94,56558.76,56216.27,56218.5,550.35,31058985.48,USD
2021-10-11 11:00:00,56218.5,56656.96,55902.67,56416.94,1600.76,90090527.25,USD
2021-10-11 12:00:00,56416.94,56549.37,56145.0,56488.11,1257.6,70892386.17,USD
2021-10-11 13:00:00,56488.11,57428.63,56487.9,57247.9,2564.36,146367771.03,USD
2021-10-11 14:00:00,57247.9,57652.56,57044.86,57456.09,2694.65,154642627.66,USD
